Removed Pin From Net: NetName=PB13 Pin=JP6-1
Removed Pin From Net: NetName=PB6 Pin=SB8-2
Removed Pin From Net: NetName=PD8 Pin=SB18-1
Removed Pin From Net: NetName=PA11 Pin=SB21-1
Removed Pin From Net: NetName=PA12 Pin=SB22-1
Removed Pin From Net: NetName=PA9 Pin=SB23-1
Removed Pin From Net: NetName=PA10 Pin=SB24-1
Removed Pin From Net: NetName=PG11 Pin=SB27-2
Removed Pin From Net: NetName=PC5 Pin=SB29-2
Removed Pin From Net: NetName=PG13 Pin=SB30-2
Removed Pin From Net: NetName=PA7 Pin=SB31-1
Removed Pin From Net: NetName=PC4 Pin=SB36-2
Removed Pin From Net: NetName=PA1 Pin=SB57-1
Removed Pin From Net: NetName=PC1 Pin=SB64-2
Removed Pin From Net: NetName=PD9 Pin=SB66-2
Removed Pin From Net: NetName=PB7 Pin=SB68-1
Removed Pin From Net: NetName=PA2 Pin=SB72-1
Removed Pin From Net: NetName=PG7 Pin=SB76-2
Removed Pin From Net: NetName=PD10 Pin=SB77-1
Removed Pin From Net: NetName=PA8 Pin=TP4-1
Removed Member From Class: ClassName=U_MCU_144_IOs Member=JP6
Removed Member From Class: ClassName=U_MCU_144_IOs Member=R60
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB8
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB18
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB21
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB22
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB23
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB24
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB27
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB29
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB30
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB31
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB36
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB57
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB64
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB66
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB68
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB72
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB76
Removed Member From Class: ClassName=U_MCU_144_IOs Member=SB77
Removed Member From Class: ClassName=U_MCU_144_IOs Member=TP4
Change component parameters: Designator = "U14"; Footprint = "ICC_LQFP144_20X20_P050_SOCKET_YAMAICHI_IC149-144-145-B5_NM"; UniqueID = "\OUWECVDB\UIWQTVTY\IUDFBGBV"
Change component parameters (AddParameter): Name = "Provided_By"; Value = "SUBCO with ST control"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "Status"; Value = "Released"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "Value"; Value = "STM32H743ZIT6U"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "BMS_Part_Number"; Value = "9175347"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "http://tunmcdsvn.tun.st.com/Component_Datasheet_Library/Trunk/IC/STM_STM32L552ZET6QU"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "ECCN_EU"; Value = "NEC"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "ECCN_US"; Value = "3A991A2"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "Internal_Part_Number"; Value = "MCD-01349"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "STMICROELECTRONICS"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "STM32H7A3ZIT6U"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "Package"; Value = "LQFP144"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "Part_Type"; Value = "IC"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "Provided_By"; Value = "SUBCO with ST control"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "Status"; Value = "Released"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "Value"; Value = "STM32H7A3ZIT6U"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "BMS_Part_Number"; Value = "9175345"; VariantName = "H7B3ZI"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "H7B3ZI"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "http://tunmcdsvn.tun.st.com/Component_Datasheet_Library/Trunk/IC/STM_STM32L552ZET6QU"; VariantName = "H7B3ZI"
Change component parameters (AddParameter): Name = "ECCN_EU"; Value = "5A002A4"; VariantName = "H7B3ZI"
Change component parameters (AddParameter): Name = "ECCN_US"; Value = "5A002A4"; VariantName = "H7B3ZI"
Change component parameters (AddParameter): Name = "Internal_Part_Number"; Value = "MCD-01764"; VariantName = "H7B3ZI"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "STMICROELECTRONICS"; VariantName = "H7B3ZI"
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "STM32H7B3ZIT6U"; VariantName = "H7B3ZI"
Change component parameters (AddParameter): Name = "Package"; Value = "LQFP144"; VariantName = "H7B3ZI"
Change component parameters (AddParameter): Name = "Part_Type"; Value = "IC"; VariantName = "H7B3ZI"
Change component parameters (AddParameter): Name = "Provided_By"; Value = "SUBCO with ST control"; VariantName = "H7B3ZI"
Change component parameters (AddParameter): Name = "Status"; Value = "Released"; VariantName = "H7B3ZI"
Change component parameters (AddParameter): Name = "Value"; Value = "STM32H7B3ZIT6U"; VariantName = "H7B3ZI"
Change component parameters (AddParameter): Name = "BMS_Part_Number"; Value = "9175294 (cut 2.0)"; VariantName = "H753ZI"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "H753ZI"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "http://tunmcdsvn.tun.st.com/Component_Datasheet_Library/Trunk/IC/STM_STM32L552ZET6QU"; VariantName = "H753ZI"
Change component parameters (AddParameter): Name = "ECCN_EU"; Value = "5A002A4"; VariantName = "H753ZI"
Change component parameters (AddParameter): Name = "ECCN_US"; Value = "5A992C"; VariantName = "H753ZI"
Change component parameters (AddParameter): Name = "Internal_Part_Number"; Value = "MCD-01404"; VariantName = "H753ZI"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "STMICROELECTRONICS"; VariantName = "H753ZI"
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "STM32H753ZIT6U"; VariantName = "H753ZI"
Change component parameters (AddParameter): Name = "Package"; Value = "LQFP144"; VariantName = "H753ZI"
Change component parameters (AddParameter): Name = "Part_Type"; Value = "IC"; VariantName = "H753ZI"
Change component parameters (AddParameter): Name = "Provided_By"; Value = "SUBCO with ST control"; VariantName = "H753ZI"
Change component parameters (AddParameter): Name = "Status"; Value = "Released"; VariantName = "H753ZI"
Change component parameters (AddParameter): Name = "Value"; Value = "STM32H753ZIT6U"; VariantName = "H753ZI"
Added Member To Class: ClassName=U_MCU_144_POWER Member=Component C51 Capacitor
Added Member To Class: ClassName=U_MCU_144_POWER Member=Component C53 Capacitor
